p_val	avg_logFC	pct.1	pct.2	p_val_adj
Fam98c	0.616850512896675	-0.0201194156302762	0.212	0.223	1
Ubl7	0.616923173184875	0.0605559026154231	0.187	0.179	1
Gtpbp4	0.616983985981923	0.166071386746605	0.259	0.25	1
Fh1	0.617622237127176	0.0496381472601065	0.159	0.145	1
Rhbdd2	0.617630187611201	0.00200548891990948	0.081	0.118	1
Dctn4	0.618019929147624	0.0454967674382598	0.197	0.208	1
Emc3	0.618023500360321	0.155820082093551	0.252	0.262	1
Tpm3	0.61805173262985	0.0872597197890912	0.553	0.6	1
Hs3st3b1	0.6182897867442	-0.0233757553075811	0.156	0.164	1
1700037H04Rik	0.619010571506761	0.0304853711744303	0.142	0.135	1
Sepsecs	0.619149242794979	0.0178286884786793	0.141	0.137	1
Mrpl20	0.619398838222691	0.0802189912969361	0.242	0.257	1
Hif1a	0.619683372911887	0.11445813053138	0.275	0.26	1
Clk2	0.619685117179795	-0.00398682591797642	0.16	0.174	1
Oxct1	0.619731533393344	0.0239701903575796	0.125	0.142	1
Nsd3	0.619734106580318	0.108035253418707	0.334	0.363	1
Tpgs1	0.619804822703644	0.037696028317078	0.163	0.164	1
Runx1	0.61981547980642	0.194478781739426	0.278	0.282	1
Ccdc107	0.619996170752394	0.16050683143962	0.182	0.169	1
Phf20	0.62055315631905	-0.0310256110521316	0.184	0.176	1
Midn	0.620632376035056	0.0847436891300409	0.176	0.184	1
A630072M18Rik	0.620669788905139	0.0553804131285618	0.188	0.186	1
Ythdf2	0.620779555179099	-0.0185410199703145	0.174	0.186	1
Cdc42se2	0.620921145282983	0.0663454365517487	0.202	0.218	1
H13	0.621511971158927	0.132283771955758	0.25	0.252	1
Mdfic	0.621606463960547	0.017597364876115	0.11	0.123	1
Dlgap4	0.622063982350469	-0.00404353062097601	0.164	0.157	1
Abhd17b	0.622337945287494	0.0129679300523755	0.15	0.142	1
Nxt1	0.622535116333393	0.0801148654532633	0.181	0.172	1
Lcp1	0.62262381710623	0.0422302143253113	0.383	0.414	1
Fis1	0.622903742400666	0.102216788860639	0.377	0.409	1
Erlec1	0.623071218164689	0.0783209574536962	0.138	0.145	1
Scarb1	0.623393942209506	-0.0104727189656365	0.129	0.14	1
Plrg1	0.623539407070408	0.0966885843735758	0.14	0.125	1
Dhx40	0.62354344786744	0.0912960190581974	0.247	0.252	1
Phf11c	0.62405957302735	0.0436893662645383	0.147	0.147	1
Mterf1a	0.624272280204434	0.0318331212293473	0.165	0.172	1
Oas1a	0.625137498376874	-0.057273773317768	0.176	0.194	1
Csnk1d	0.625181944322554	0.0595319674729885	0.224	0.233	1
Zfand2a	0.625230898602998	0.024704108286086	0.188	0.184	1
Med28	0.625407169927839	0.145324935128344	0.309	0.321	1
Gapdh	0.625563580540095	0.0386271692722655	0.471	0.527	1
Gm26917	0.625685431671799	-0.145850023619576	0.195	0.225	1
Rad1	0.625685530048551	0.0229327575754928	0.129	0.108	1
Erbin	0.625886824385789	0.0483823682345323	0.227	0.216	1
Qk	0.625932359520807	-0.0619579089010941	0.223	0.228	1
Ddx41	0.625974096853483	0.0313805896411656	0.167	0.159	1
Amn1	0.626052040038555	0.0701108144308126	0.191	0.181	1
Brwd3	0.626184155354865	-0.00754181428998636	0.191	0.186	1
Spc24	0.626560910781762	0.0703548266197347	0.18	0.184	1
2700016F22Rik	0.626877872382923	0.002746025625046	0.101	0.103	1
Fip1l1	0.627019380383303	0.153613526267117	0.264	0.252	1
Pes1	0.627579336247523	-0.0521808459406942	0.115	0.125	1
Hprt	0.62839965903703	0.0436608858539778	0.302	0.304	1
Mrps17	0.628468363368719	0.0815555174784707	0.178	0.169	1
Tle3	0.628773235489488	-0.0678083394764145	0.182	0.186	1
Fbxo11	0.628972305645667	-0.0313466659565584	0.217	0.225	1
Elp6	0.629705588181946	0.112665159395933	0.105	0.078	1
Dazap2	0.629794927246148	0.101466859262846	0.404	0.409	1
Ampd1	0.630422287148761	0.0772167385510083	0.182	0.172	1
Gars	0.630732791151306	0.142930621613083	0.143	0.14	1
Sfxn1	0.630805723899872	0.00839313607278924	0.13	0.14	1
Plk3	0.630840821249486	-0.0374927994340936	0.089	0.115	1
Txndc5	0.631026503552714	-0.026132044364666	0.146	0.14	1
Mif4gd	0.631085832073554	0.0322385614316721	0.226	0.221	1
Atraid	0.631186403323324	0.14364840365424	0.196	0.191	1
Znhit3	0.631210024079375	0.073101582910794	0.199	0.189	1
Commd2	0.631299047285765	0.0721954957847314	0.209	0.213	1
Crebrf	0.631535918032555	0.0893761957421986	0.245	0.233	1
Thyn1	0.63185734596666	-0.0821389327200599	0.202	0.206	1
Dmxl1	0.631956199836673	-0.0698208908524842	0.194	0.191	1
Dnajc10	0.632044386231464	0.0102334787744091	0.17	0.162	1
Spcs2	0.632070653506274	0.142532582099862	0.452	0.48	1
Ptcd3	0.632110870214458	0.0909687658010428	0.179	0.176	1
Cbfb	0.632227570708039	0.133698401049921	0.239	0.228	1
Als2cl	0.632373988651487	-0.00250204003210153	0.108	0.105	1
Srsf9	0.633390324147463	0.0433331045785545	0.209	0.208	1
Rnf157	0.633591439082769	0.0353700901655592	0.129	0.113	1
Chmp4b	0.633804480239291	0.0320426552441687	0.3	0.311	1
Skap2	0.634070511741114	0.031546966503512	0.16	0.152	1
Stk3	0.634078161763595	0.00115364921396698	0.118	0.13	1
Sympk	0.634272738491365	0.0316914929916179	0.155	0.145	1
Pik3c3	0.63466772702953	0.0198388214197411	0.139	0.14	1
Mrps18a	0.634834778326313	-0.0383702827987769	0.223	0.223	1
Lyz2	0.634940645475138	0.0492970100508638	0.294	0.284	1
Psmd11	0.635063192720788	0.20735768590132	0.252	0.24	1
Meaf6	0.635340410230212	0.0796121638327839	0.157	0.147	1
Parp6	0.635622547803467	0.0847144265037869	0.196	0.184	1
Tcf4	0.63566252831332	0.0210308787395618	0.166	0.162	1
Sirt7	0.635984494797949	0.128453969126231	0.261	0.267	1
Fastkd1	0.636594422067339	-0.0114204410428353	0.102	0.127	1
Ngdn	0.636959034126646	0.0774700652269137	0.27	0.284	1
Itfg2	0.63699740934651	0.124612279155544	0.187	0.174	1
Arih2	0.637009737293339	0.0716287700737691	0.18	0.172	1
Manf	0.637139744615906	0.113614760583559	0.324	0.331	1
Chmp2a	0.637460358774956	0.192794315004261	0.319	0.311	1
Ptrh2	0.637516299642344	-0.0993627613868422	0.098	0.115	1
Acd	0.637586316217651	0.0659067195601196	0.172	0.164	1
Stoml2	0.637905023448794	0.0649172136813634	0.121	0.125	1
Srp72	0.638485746487658	0.0150471078241103	0.231	0.245	1
Txndc11	0.638536954825032	-0.0120419395132249	0.205	0.211	1
Epc1	0.638795166755914	0.0348351881352418	0.316	0.333	1
Gdi1	0.639082934736444	0.0336927065094347	0.136	0.145	1
Tspyl2	0.639252052491028	0.0465084002851778	0.182	0.174	1
Ube2g2	0.639313557988397	-0.0228853970599435	0.146	0.135	1
Chuk	0.639389061625048	0.0237585744562488	0.213	0.218	1
Setd7	0.639805201799611	0.0779373246454319	0.147	0.137	1
Tigd2	0.640220469690214	0.257843750624263	0.279	0.279	1
Wbp1l	0.640562104281937	-7.31259387648509e-06	0.152	0.147	1
Lrrc41	0.640564937613972	-0.0368934319780314	0.12	0.118	1
Gm10062	0.640798486687204	0.0921147149816435	0.24	0.223	1
Tor1b	0.641024279223505	0.148536602314852	0.144	0.127	1
Wipf1	0.641373540997562	0.0946581175278546	0.226	0.218	1
Wdr26	0.642172653898204	0.118755275977191	0.225	0.213	1
Psph	0.642390307751805	-0.0935249468957544	0.137	0.154	1
Sec23b	0.64248326390885	-0.000892986521622258	0.147	0.14	1
Blcap	0.642702386486227	-0.0133816714688341	0.139	0.152	1
Gpr68	0.64319910171572	-0.0198317717740915	0.115	0.11	1
Ralgapa1	0.643626803692025	0.0956970874950663	0.146	0.135	1
Ppih	0.643958361889089	-0.00193099886450904	0.199	0.211	1
Ranbp3	0.64429673285524	0.00876782342423857	0.142	0.15	1
Mrpl41	0.64439179993565	0.191008369069109	0.217	0.206	1
Mitd1	0.644517461958027	0.109573965071661	0.205	0.196	1
Ggnbp2	0.644714366640059	0.141019177813126	0.329	0.328	1
Ubn1	0.645236985462416	0.143351122178739	0.223	0.216	1
Ggps1	0.645922999864574	0.0382629902911889	0.244	0.235	1
D730003I15Rik	0.646440620190819	-0.0317928756221443	0.188	0.194	1
Slc39a1	0.646520783421715	0.0715556715533337	0.157	0.162	1
Slc28a2	0.646630135993777	-0.0674781727434578	0.118	0.125	1
Vps36	0.64711897209771	0.123111412284251	0.161	0.152	1
Msrb1	0.647190287632659	-0.00987366733501349	0.26	0.262	1
Wsb1	0.647591229787912	0.00603437783067318	0.286	0.284	1
Zfp451	0.648031435044139	0.0109597926793538	0.194	0.201	1
Celf2	0.648818243250941	0.133447016535087	0.33	0.333	1
Cog3	0.649035336881327	0.000878154133328257	0.128	0.14	1
Kbtbd4	0.649100056443967	0.0384703081478721	0.149	0.152	1
Dimt1	0.649135034542047	0.0373706579599089	0.146	0.15	1
Nasp	0.649384554714474	-0.00324921806360889	0.252	0.255	1
Mrpl9	0.649471947053424	0.0493727590951997	0.204	0.201	1
Rnh1	0.649664857523346	-0.0943225946767593	0.207	0.211	1
Plekhm1	0.649670023118115	0.0488132916685913	0.118	0.091	1
Pcif1	0.649920581259629	0.113970968411925	0.314	0.333	1
Id2	0.650155000242248	0.0401708142158923	0.405	0.424	1
Cisd2	0.650527048984511	0.0947453329497699	0.231	0.225	1
Nlk	0.650843779754205	0.0960238346174624	0.172	0.172	1
Btbd19	0.650963565305941	0.042099163645506	0.17	0.162	1
Pom121	0.651071190130604	0.0904861343715469	0.135	0.135	1
Impact	0.651252951754925	0.0203170033835279	0.147	0.14	1
Tnpo3	0.652097207923251	0.117742741799586	0.252	0.238	1
Abhd10	0.652588437401139	0.0530758864663966	0.192	0.186	1
Polr2g	0.652666546068249	0.0512411697306336	0.279	0.287	1
Mrpl33	0.652730967556183	0.0918135915231368	0.405	0.429	1
Atp6ap1	0.652814933240718	0.146232162941523	0.239	0.243	1
Isca1	0.652910529694197	0.0483753349507814	0.233	0.243	1
Nhp2	0.652972656987045	-0.0576964857863257	0.241	0.245	1
Gadd45gip1	0.653240039082004	-0.00599566516491357	0.164	0.174	1
Emg1	0.653272241539872	0.043276361406277	0.479	0.539	1
Canx	0.653697355318699	0.0190151680283715	0.189	0.201	1
mt-Atp8	0.653846268673716	0.0255159600702053	0.209	0.201	1
Hmgcs1	0.65391825398654	0.0901393698685401	0.13	0.132	1
Lcmt1	0.653931708614299	0.0208756060688619	0.191	0.191	1
Kbtbd11	0.653987271315595	0.172088013740057	0.196	0.191	1
Gm26799	0.654592625793984	0.002029854878797	0.183	0.176	1
Txndc16	0.654599271068397	-0.00467367630072278	0.118	0.118	1
Yme1l1	0.654844244470393	0.0519606427828061	0.144	0.135	1
Gm16286	0.65491531638938	0.00782576156072412	0.217	0.225	1
Orc3	0.655742748659342	0.103184465055361	0.143	0.13	1
Chtf8	0.655783183582582	0.0150696563160717	0.16	0.167	1
Zfp703	0.655933849455726	0.0149639407287558	0.193	0.206	1
Ruvbl2	0.656303085731939	0.0253212073970261	0.175	0.184	1
Cep85	0.656336356208387	0.0639926254995198	0.177	0.184	1
Gtf2h3	0.657094848157598	-0.0335676266862576	0.161	0.169	1
Adk	0.657305237392795	-0.144584825331479	0.215	0.216	1
Polr1d	0.657318188305053	0.0537410864814258	0.481	0.515	1
Chchd2	0.657341817305223	0.0572613448722128	0.667	0.748	1
Gm26526	0.657581196986248	0.0579346255525917	0.2	0.189	1
Lockd	0.658009240542141	-0.0204407659308009	0.138	0.125	1
Klc2	0.658403260479715	0.0541474139537138	0.109	0.108	1
Pop1	0.659155298672235	-0.00945261816395738	0.132	0.123	1
Ap1m1	0.659247435465242	0.0228553713064584	0.18	0.189	1
Abcf2	0.66004825658169	-0.0297124294991997	0.154	0.157	1
Trappc6a	0.660374801213899	0.0909250173485933	0.253	0.252	1
Ddx3y	0.660500331775867	-0.227814909199805	0.13	0.15	1
Ranbp2	0.660690581287058	0.00559529293020206	0.278	0.292	1
C1d	0.660700203358959	0.102104923544704	0.25	0.26	1
Pmpcb	0.660810992697162	0.0563289314985139	0.186	0.186	1
Auts2	0.660887351307074	-0.0163473009715444	0.107	0.118	1
Mat2a	0.661004831757757	-0.0291091308483357	0.26	0.282	1
Zmynd8	0.661022234446303	0.0469820722859658	0.212	0.223	1
Ndrg2	0.662095919231435	-0.000457755513374875	0.18	0.176	1
Pelp1	0.662254789705096	0.0317743886049285	0.144	0.15	1
Smpd1	0.662319139512867	-0.00275124077913189	0.152	0.162	1
Vps41	0.662623549706366	0.0769459431196343	0.17	0.169	1
Snip1	0.66276022253917	0.113915356479758	0.134	0.12	1
Ndufs1	0.663483832806667	0.1164679660825	0.217	0.211	1
Tnks1bp1	0.663547949248785	0.0281456422715274	0.114	0.096	1
Capn15	0.663594293506777	-0.0136326261228698	0.117	0.113	1
Nap1l4	0.663716098607048	0.114891112571413	0.275	0.272	1
Golph3l	0.663820767777157	-0.0104115738015845	0.115	0.12	1
Epb41	0.664579483365036	0.0152616321737951	0.153	0.147	1
B3galnt2	0.664593605359834	0.0681853604065847	0.13	0.13	1
Aars2	0.664828344842582	0.00696478735578819	0.101	0.1	1
Zc3hav1	0.665006314472899	0.0238903180748191	0.309	0.304	1
Fbxl22	0.665097583749939	0.00235169921738074	0.119	0.091	1
Eif4a3	0.665512469326291	0.151936666358399	0.281	0.272	1
Isca2	0.665701186674994	0.0867321070812518	0.136	0.132	1
Nrip1	0.665762868545272	0.112185515818317	0.297	0.297	1
Ms4a6b	0.666016840856115	0.000719682641570074	0.642	0.703	1
Gsk3a	0.666324871923659	0.0520316991989498	0.151	0.152	1
Zc3h10	0.666533891629085	0.0227688613425515	0.103	0.115	1
Rmdn3	0.667023638321652	0.0668352304921944	0.11	0.098	1
Cep295	0.667041470971555	0.0821211989740426	0.118	0.096	1
Tmem248	0.667579283016565	0.0428108205201078	0.191	0.194	1
Imp3	0.667730548511261	0.0867895595095372	0.347	0.353	1
Wdr45	0.668064373681662	0.0230852349713225	0.199	0.201	1
Gm6525	0.668222001091553	-0.00868605810057836	0.107	0.105	1
Inip	0.668283725837562	0.0173581662597452	0.151	0.145	1
Anxa7	0.668530031086094	-0.00482053096561502	0.173	0.169	1
Miga1	0.668558329833508	0.025525904688867	0.101	0.093	1
Pttg1	0.668809400404719	0.0482748198408792	0.307	0.326	1
Elp5	0.668880602136242	0.0982639446154545	0.182	0.184	1
Pik3r1	0.669235407177695	-0.00888181924590825	0.225	0.243	1
Rbpj	0.669260691647167	0.0668909573210056	0.2	0.191	1
Mettl26	0.669277434192545	0.0703212637361254	0.235	0.225	1
Tyrobp	0.669996764738512	0.107410470983522	0.268	0.25	1
Calcoco1	0.670100809903922	0.0776726094098361	0.208	0.203	1
Gatad2b	0.67015225766094	0.164119467940245	0.207	0.199	1
Rps6ka4	0.67049924000272	0.051572517783666	0.107	0.103	1
Hpcal1	0.670569039825734	0.0734546324239602	0.235	0.25	1
Eif3d	0.670829766224026	0.0368382631210654	0.228	0.24	1
Zfp738	0.670857958162066	-0.0578556200001151	0.175	0.189	1
BC003331	0.671016840728351	0.0196838167885873	0.183	0.176	1
Vamp4	0.671049929493341	0.0984220586346868	0.12	0.113	1
Cgrrf1	0.671098403268644	0.0388167033830433	0.117	0.096	1
Kctd2	0.671162364586433	0.0784203378897039	0.116	0.113	1
Nub1	0.6712841383473	0.110074791081236	0.186	0.174	1
Fam103a1	0.671432502442313	0.102775030811676	0.33	0.355	1
Slain1	0.671793044558573	-0.0202255235429714	0.153	0.159	1
Ttf1	0.671949327471302	0.105775752566489	0.133	0.135	1
Lasp1	0.671958493763926	0.139654362960164	0.13	0.115	1
Gba	0.672045912748654	0.0734179366012597	0.141	0.14	1
1110012L19Rik	0.672167310547265	0.0502441722898608	0.114	0.1	1
Spryd3	0.672260749268643	0.0609598809573106	0.132	0.132	1
Uggt1	0.672673653724751	0.132851092837689	0.218	0.203	1
1810058I24Rik	0.672803970069709	0.115298730737676	0.296	0.316	1
Taf9b	0.672818521549466	0.0494114990779678	0.124	0.12	1
Lpxn	0.673620229438619	-0.00877420565381951	0.107	0.115	1
Slc25a28	0.674130380250456	0.0833109320830559	0.165	0.147	1
Reps1	0.674387150190701	0.0293071112386593	0.215	0.213	1
Senp5	0.674485938430241	0.00108634622201105	0.147	0.159	1
Qpctl	0.67471338106464	0.102058777798613	0.101	0.078	1
Ppid	0.675160777445587	0.0714509681029658	0.254	0.252	1
Elof1	0.675217289429457	0.124955710040801	0.169	0.157	1
2010109A12Rik	0.675227773216722	0.00941864496690284	0.109	0.115	1
Wwp2	0.675348956300059	0.0983095582708026	0.139	0.125	1
Umad1	0.675489076507805	-0.0125322922975616	0.103	0.086	1
Ikzf2	0.675501704809445	0.00311028031349753	0.185	0.189	1
Plekha2	0.675647340509702	0.033367250543179	0.202	0.206	1
Spcs1	0.675752934169472	0.158803035734833	0.368	0.38	1
Nudt6	0.676775056860362	0.0615255386886455	0.147	0.14	1
Ddi2	0.677194841096469	0.0445062542878714	0.189	0.179	1
Crispld2	0.677502082741943	0.0153891796377272	0.107	0.115	1
Mapk8	0.677584714038351	0.098387030074759	0.191	0.189	1
9330020H09Rik	0.67773577927512	0.0256335356480213	0.144	0.147	1
Clint1	0.678027864083212	0.0977684554094036	0.264	0.257	1
Aldh9a1	0.67862452230092	0.152666317977413	0.169	0.167	1
Cox19	0.678660888481515	-0.0791273638785269	0.139	0.14	1
Eno1	0.678814739024425	0.0901250310963286	0.321	0.336	1
Ndc1	0.678984304221659	-0.00064862170691958	0.102	0.098	1
Cnst	0.679344072392646	0.00703848394135956	0.19	0.181	1
Prrc2a	0.67967024683645	0.0679759570855201	0.209	0.196	1
Maml2	0.679729558705044	0.0687840821082877	0.12	0.11	1
Arhgef2	0.679736609187397	0.049014054847915	0.183	0.174	1
Gm15591	0.680289589891927	-0.0214035607491804	0.115	0.12	1
Akr1c12	0.680378830607001	0.0392006864529013	0.126	0.115	1
Atl3	0.680469137713255	0.0593042136375968	0.185	0.184	1
Kdm2b	0.680531157875534	0.0134043500267217	0.237	0.233	1
Rab6b	0.680959496024573	0.0324028305987272	0.164	0.164	1
Pld1	0.681128879211834	0.0568940283681468	0.146	0.137	1
Trim24	0.682033978116421	0.0297333917863717	0.162	0.154	1
Lrrc8c	0.68250809237508	0.180837436872513	0.227	0.213	1
Smim14	0.682744339333125	0.14383990776554	0.312	0.331	1
Cflar	0.682766009353214	0.180828503173799	0.269	0.257	1
Lsm14b	0.683111414550037	-0.00730917313464148	0.128	0.105	1
Epcam	0.68316249082936	0.0045271828021351	0.144	0.147	1
Fam114a2	0.683817698553562	0.0988261055351216	0.194	0.186	1
Gm26518	0.684067401955695	-0.0234224311747926	0.123	0.137	1
1810032O08Rik	0.684076692902995	0.0509294488063299	0.139	0.13	1
Cdk2ap2	0.684120282751782	0.0736476069764034	0.461	0.49	1
Cep192	0.684130273839073	0.170931264711534	0.18	0.167	1
Foxp1	0.684312848927917	0.113092794010908	0.471	0.507	1
Vps9d1	0.684511801489165	0.0600231004858545	0.118	0.1	1
Tmx3	0.684514000560753	0.0809803734702187	0.158	0.159	1
Zdhhc5	0.684567149133297	0.0357927664100988	0.126	0.135	1
Cep83	0.684625463055002	0.0721981074291034	0.13	0.12	1
Foxk1	0.684707955276012	0.0495744449775296	0.157	0.145	1
Ttc19	0.684836040086304	0.0745626275828044	0.206	0.196	1
Chfr	0.685278759121844	0.19151533792639	0.262	0.252	1
Slc30a9	0.685463750466891	0.00900524866100301	0.191	0.184	1
Ufm1	0.685473631252959	0.128620173634126	0.226	0.213	1
Zfp322a	0.685685581514814	0.0691505250797573	0.123	0.132	1
Zfp292	0.685936080871934	0.0645938959224318	0.255	0.255	1
Gmfb	0.685938127249478	-0.00190392767560826	0.162	0.169	1
Pik3ca	0.686365282852218	0.00534211905249921	0.17	0.162	1
Sbf1	0.686423056560993	-0.0090620767119502	0.163	0.157	1
Acat1	0.686772502327025	0.0663003634583986	0.207	0.199	1
Phf7	0.686820780301975	-0.0345439281914467	0.141	0.14	1
Nfix	0.686888448557832	-0.00848930295506695	0.194	0.199	1
Luc7l	0.687053395609861	0.105550868917292	0.214	0.211	1
4632404H12Rik	0.687744424687746	0.0514793421734603	0.118	0.113	1
Pfdn5	0.687854939671092	0.0166832300878847	0.814	0.892	1
Usp5	0.688170411456628	0.124551649107358	0.138	0.13	1
Lrrc8e	0.689931748531015	0.0111362517227765	0.126	0.125	1
Tmem30a	0.690082524042037	0.106882370187366	0.209	0.206	1
Tkt	0.690117952783531	0.0348674744285435	0.221	0.223	1
Macrod1	0.690333254492014	-0.0388449992315273	0.179	0.196	1
Ccdc12	0.69061959716423	0.0839756575278643	0.42	0.458	1
Ywhah	0.690666837874491	0.117991828617975	0.321	0.341	1
Dbr1	0.690685816257772	0.0257462313457552	0.206	0.199	1
Prpf39	0.690814002501205	-0.00147789764268136	0.196	0.196	1
Cox4i1	0.691191581491442	0.0272638715630875	0.797	0.848	1
Hspa4	0.691868471238267	0.0636276455837415	0.267	0.255	1
Etnk1	0.691912923753716	0.127090285114095	0.102	0.086	1
2010107E04Rik	0.691977972024082	0.0712764684751557	0.54	0.588	1
Relb	0.692078731301764	0.0571146984544326	0.22	0.218	1
Lmbr1l	0.692216089842688	-0.062174570418066	0.18	0.181	1
Dyrk1a	0.692337735811655	0.0842000823161179	0.191	0.179	1
Polr2e	0.692505709327549	0.0232882310401649	0.266	0.284	1
Mgst2	0.692729757231423	0.133592950378237	0.228	0.223	1
Ssr2	0.692843416798542	-0.00268258464656457	0.233	0.245	1
Acot2	0.693031789543669	0.0543104990488872	0.217	0.211	1
Smg6	0.693358255723247	0.0342944105410132	0.238	0.23	1
Bag1	0.693757603283412	0.0680263476249972	0.337	0.333	1
Lbr	0.693836989559894	0.00282014181234613	0.323	0.336	1
Snrnp25	0.6939255844766	0.0688696797454058	0.17	0.172	1
Zmat2	0.694397857922658	0.0440687674389846	0.225	0.221	1
Far1	0.694457559634168	0.0359097556393687	0.146	0.137	1
Pqbp1	0.695258391021861	0.0881595826554818	0.205	0.211	1
Lnpep	0.695823230312851	0.130395940067571	0.244	0.24	1
Cyld	0.695833147125391	0.102921026637624	0.196	0.196	1
Usp7	0.695833460549452	-0.0517675422268804	0.139	0.142	1
Sgpp1	0.696462661071633	0.136201802477307	0.166	0.15	1
Jakmip1	0.696727574339722	0.219500385177666	0.263	0.255	1
Axin1	0.696911564758797	0.0582717067215398	0.144	0.127	1
Wdr83os	0.697118367566239	0.0558072637683832	0.228	0.225	1
Higd1a	0.697182956876091	0.121678138171041	0.36	0.39	1
Sel1l	0.697208210109783	0.0613648195631358	0.107	0.093	1
Gsto1	0.69724707585013	-0.0104685017563918	0.116	0.11	1
Ccdc32	0.697535422730057	0.0881438404413349	0.177	0.179	1
Slc35f6	0.697871524070875	0.0347379750586077	0.159	0.157	1
Lbh	0.698089056652739	0.126466274304818	0.342	0.36	1
Bet1l	0.698205832989155	0.0649582092415629	0.221	0.213	1
Gpkow	0.698305611496964	0.0263486560079609	0.146	0.145	1
1300002E11Rik	0.698486988898646	0.132905792097497	0.229	0.213	1
Brox	0.698510680630963	0.0268204562682321	0.176	0.164	1
Stk26	0.698610756181053	0.076162839362988	0.226	0.228	1
Tbc1d22b	0.698783064970485	0.0446615995672173	0.107	0.105	1
Tnfsf11	0.6991031903943	0.123834855699985	0.122	0.096	1
Sf1	0.699304612103531	0.061830700404277	0.265	0.26	1
Ifitm3	0.699408482372728	-0.0646238175350017	0.216	0.221	1
Gorasp1	0.69944491768476	-0.0190780636507989	0.145	0.135	1
Pnn	0.69950523359545	0.173357726545034	0.34	0.338	1
Trav14-2	0.699821843516879	0.0323520779981441	0.122	0.127	1
Tpst2	0.700254518472358	0.03660602419431	0.231	0.228	1
Nras	0.701174993917165	0.143557180070799	0.176	0.159	1
