p_val	avg_logFC	pct.1	pct.2	p_val_adj	abs	genename
Pigv	0.446549764874723	0.0357170870844785	0.093	0.123	1	0.0357170870844785	Pigv
Med13	0.446626656440151	0.0880076481259222	0.149	0.11	1	0.0880076481259222	Med13
Rgs14	0.447254478617331	0.0349937654292243	0.194	0.189	1	0.0349937654292243	Rgs14
Actr1a	0.447979657493738	0.0564686205559683	0.183	0.191	1	0.0564686205559683	Actr1a
Trabd	0.448045201951364	-0.00634544416451766	0.23	0.224	1	0.00634544416451766	Trabd
Ddt	0.448120493311189	0.0769970664430329	0.281	0.281	1	0.0769970664430329	Ddt
Eomes	0.4481873707553	-0.0426378023260408	0.189	0.194	1	0.0426378023260408	Eomes
Tnfrsf26	0.448379361845138	0.0137237818568773	0.129	0.139	1	0.0137237818568773	Tnfrsf26
Unc119b	0.448594807438899	0.0163022814685889	0.162	0.173	1	0.0163022814685889	Unc119b
Stam2	0.448972286293351	0.0614278926527479	0.205	0.194	1	0.0614278926527479	Stam2
Nxt1	0.449101340798899	0.164049696107966	0.237	0.224	1	0.164049696107966	Nxt1
Pus7	0.449687395101552	-0.0439746583878991	0.122	0.129	1	0.0439746583878991	Pus7
Fdxacb1	0.449818620045946	0.025684535924537	0.149	0.148	1	0.025684535924537	Fdxacb1
Asl	0.450021800540634	0.052312444507569	0.161	0.173	1	0.052312444507569	Asl
Dennd1c	0.450363836011147	0.192289109897195	0.155	0.16	1	0.192289109897195	Dennd1c
Cep250	0.450390969686605	0.0345233091039828	0.161	0.169	1	0.0345233091039828	Cep250
Snrpd3	0.450679792945024	0.12275237892215	0.566	0.624	1	0.12275237892215	Snrpd3
Tnfrsf9	0.450904991168231	0.0888657766433589	0.218	0.224	1	0.0888657766433589	Tnfrsf9
Spin2c	0.450953732852011	0.0280995428599659	0.191	0.179	1	0.0280995428599659	Spin2c
Zc3h8	0.451300230031539	-0.0125597567525514	0.164	0.145	1	0.0125597567525514	Zc3h8
Zdhhc20	0.451464033974085	0.116942867654986	0.274	0.292	1	0.116942867654986	Zdhhc20
Ski	0.451738245085555	0.129194918720642	0.115	0.115	1	0.129194918720642	Ski
Slc43a2	0.451987867977425	0.0806461198260994	0.179	0.167	1	0.0806461198260994	Slc43a2
Snapin	0.452191501063038	0.062190837290794	0.226	0.224	1	0.062190837290794	Snapin
Socs3	0.453176077371403	0.00715049775659277	0.196	0.211	1	0.00715049775659277	Socs3
Dffb	0.453752393724374	0.0564936428687483	0.235	0.224	1	0.0564936428687483	Dffb
Il11ra1	0.453843225893259	0.0353127649463142	0.124	0.116	1	0.0353127649463142	Il11ra1
Ctdsp1	0.453921284896967	0.093834815642066	0.152	0.143	1	0.093834815642066	Ctdsp1
Chchd1	0.454056564537617	0.0943741530019753	0.256	0.292	1	0.0943741530019753	Chchd1
Chchd7	0.454351021474224	0.0890245967722513	0.216	0.233	1	0.0890245967722513	Chchd7
Vdac2	0.454409377572888	0.104621215431366	0.367	0.411	1	0.104621215431366	Vdac2
Selenoh	0.455532830370265	0.117624390105743	0.433	0.455	1	0.117624390105743	Selenoh
Nsdhl	0.4561944315502	0.029636488767118	0.135	0.14	1	0.029636488767118	Nsdhl
Stx2	0.456285127104928	-0.0231986294208119	0.098	0.102	1	0.0231986294208119	Stx2
Sla2	0.457636075168384	0.137361526655293	0.159	0.168	1	0.137361526655293	Sla2
Pcif1	0.457846852577533	0.241735859967702	0.354	0.362	1	0.241735859967702	Pcif1
Pomgnt1	0.458572646106545	-0.018205457115709	0.115	0.091	1	0.018205457115709	Pomgnt1
Degs1	0.45979233377354	0.097507026445617	0.195	0.192	1	0.097507026445617	Degs1
Rogdi	0.460143635937035	0.0253741551919662	0.18	0.159	1	0.0253741551919662	Rogdi
Manbal	0.460465891233006	0.0626918474079493	0.132	0.143	1	0.0626918474079493	Manbal
Ctnnbip1	0.46048008313967	-0.00817505009739412	0.131	0.135	1	0.00817505009739412	Ctnnbip1
Pfdn1	0.460760609837792	0.163594115215762	0.301	0.301	1	0.163594115215762	Pfdn1
Ppp2r2a	0.460775921982469	0.077679012034511	0.323	0.348	1	0.077679012034511	Ppp2r2a
Pfdn6	0.460799218616358	0.0640886125594549	0.297	0.316	1	0.0640886125594549	Pfdn6
Igha	0.46099318267895	0.0346174715245815	0.264	0.248	1	0.0346174715245815	Igha
G430095P16Rik	0.461075143671872	-0.0472436443749028	0.183	0.2	1	0.0472436443749028	G430095P16Rik
Lrif1	0.461484141898329	0.0254244070044528	0.14	0.152	1	0.0254244070044528	Lrif1
Itk	0.461964660095238	0.184606381025822	0.376	0.412	1	0.184606381025822	Itk
Oard1	0.462151172789597	0.0818894279177529	0.257	0.268	1	0.0818894279177529	Oard1
Ubr4	0.462231214127657	0.0401942528253188	0.222	0.211	1	0.0401942528253188	Ubr4
Ikzf2	0.462277055468163	0.4249410622024	0.272	0.279	1	0.4249410622024	Ikzf2
Ifrd2	0.462497533730205	-0.0745504185045802	0.21	0.207	1	0.0745504185045802	Ifrd2
Magee1	0.463862314344199	0.0188629453443219	0.096	0.101	1	0.0188629453443219	Magee1
Pms1	0.464516186237391	0.032823367810311	0.164	0.162	1	0.032823367810311	Pms1
Prelid2	0.464939256546511	0.134988812478255	0.262	0.273	1	0.134988812478255	Prelid2
Cox10	0.465071120499064	0.0485146912846051	0.155	0.162	1	0.0485146912846051	Cox10
Rbm19	0.465163002629398	-0.0116048231243135	0.17	0.18	1	0.0116048231243135	Rbm19
Jak2	0.465259520533642	0.0184370870389717	0.152	0.151	1	0.0184370870389717	Jak2
Cux1	0.465671141085394	0.11265702038431	0.213	0.221	1	0.11265702038431	Cux1
Ccdc61	0.466611799882985	-0.0149304000929312	0.171	0.162	1	0.0149304000929312	Ccdc61
Rdh13	0.466659846999817	-0.0522269013416715	0.089	0.125	1	0.0522269013416715	Rdh13
Dus1l	0.46759369089227	0.00380707065718874	0.16	0.172	1	0.00380707065718874	Dus1l
Nek3	0.467675627071033	0.016390002383463	0.126	0.11	1	0.016390002383463	Nek3
Ilk	0.467702554262607	0.0906042804706455	0.216	0.214	1	0.0906042804706455	Ilk
Tiparp	0.468094674825382	-0.00453175541498008	0.278	0.291	1	0.00453175541498008	Tiparp
Zbtb8b	0.468183434609127	0.089689648907729	0.178	0.181	1	0.089689648907729	Zbtb8b
Hist2h2ac	0.468616821984899	-0.0433329863520263	0.167	0.17	1	0.0433329863520263	Hist2h2ac
Chd9	0.468671652788912	0.153422529103892	0.19	0.187	1	0.153422529103892	Chd9
Pdcd5	0.468959191785743	0.168529152991369	0.463	0.496	1	0.168529152991369	Pdcd5
Fam220a	0.469034975966298	0.0928894459023019	0.221	0.23	1	0.0928894459023019	Fam220a
Tbc1d10c	0.469115223942762	0.144132978814152	0.362	0.415	1	0.144132978814152	Tbc1d10c
Cops8	0.469622914784458	0.130980715478312	0.231	0.227	1	0.130980715478312	Cops8
Eif2ak1	0.469699217182562	0.0319643928033547	0.249	0.247	1	0.0319643928033547	Eif2ak1
Lpin2	0.469859164500791	-0.0162247690483694	0.247	0.235	1	0.0162247690483694	Lpin2
Isg20l2	0.469940544964061	-0.013382340182379	0.196	0.192	1	0.013382340182379	Isg20l2
Dazap1	0.46998972292135	0.147429539042555	0.279	0.28	1	0.147429539042555	Dazap1
Nlrc3	0.47034174749713	0.0501294957540294	0.134	0.139	1	0.0501294957540294	Nlrc3
Dtd1	0.471084227589244	-0.0691359505385525	0.24	0.258	1	0.0691359505385525	Dtd1
Zfp668	0.471241643614664	0.0372948784983801	0.152	0.135	1	0.0372948784983801	Zfp668
Ubc	0.471459139229253	0.0625094617939226	0.833	0.909	1	0.0625094617939226	Ubc
Orai2	0.47168224839161	0.120214681223772	0.239	0.229	1	0.120214681223772	Orai2
Abhd17c	0.472042558473275	0.0243386821784442	0.147	0.139	1	0.0243386821784442	Abhd17c
Fbxo3	0.47236621514124	0.0982254010980189	0.15	0.137	1	0.0982254010980189	Fbxo3
Nup62	0.472387027794308	0.0527541508715489	0.185	0.18	1	0.0527541508715489	Nup62
Rnf146	0.472812921490085	0.122927416911086	0.126	0.122	1	0.122927416911086	Rnf146
Gnai2	0.473086251557188	0.0917222899167158	0.426	0.502	1	0.0917222899167158	Gnai2
Tle3	0.473549748046276	0.11317047490137	0.205	0.21	1	0.11317047490137	Tle3
Cyc1	0.473918090600996	0.0696095153620413	0.274	0.299	1	0.0696095153620413	Cyc1
Sf3b5	0.47459952735782	0.125014615569887	0.402	0.456	1	0.125014615569887	Sf3b5
Sacm1l	0.475300080873102	0.066764555508886	0.201	0.189	1	0.066764555508886	Sacm1l
Ptp4a3	0.475416207630487	0.103465460319061	0.288	0.285	1	0.103465460319061	Ptp4a3
Fbxo17	0.476555888238932	0.0442555629631715	0.15	0.145	1	0.0442555629631715	Fbxo17
Slc2a3	0.476916265047272	0.0442749924219338	0.131	0.125	1	0.0442749924219338	Slc2a3
Mybbp1a	0.477121038634901	-0.0433634231425592	0.272	0.261	1	0.0433634231425592	Mybbp1a
Cggbp1	0.477250232042241	0.148615723871069	0.37	0.361	1	0.148615723871069	Cggbp1
Sirt2	0.477897247308784	0.0120189626621623	0.203	0.217	1	0.0120189626621623	Sirt2
Pdcd6	0.478501816479949	0.0885355276981491	0.334	0.371	1	0.0885355276981491	Pdcd6
Cmc1	0.478837569140294	-0.0224614454004005	0.292	0.317	1	0.0224614454004005	Cmc1
Stxbp2	0.479347703871509	-0.00595560993312971	0.197	0.209	1	0.00595560993312971	Stxbp2
Scarb2	0.479466925555358	0.0450863954596175	0.217	0.211	1	0.0450863954596175	Scarb2
Phf1	0.479865990984623	0.115310103003173	0.18	0.182	1	0.115310103003173	Phf1
Snu13	0.480120141454757	0.0494265318994331	0.561	0.623	1	0.0494265318994331	Snu13
Itgb2	0.480370273956144	0.22047981871451	0.317	0.324	1	0.22047981871451	Itgb2
Mtmr12	0.480776187416897	0.00675873296535145	0.237	0.226	1	0.00675873296535145	Mtmr12
Btbd7	0.480799775344687	0.0133509148968689	0.243	0.24	1	0.0133509148968689	Btbd7
Lypla1	0.481607677264151	0.0756817194672883	0.191	0.202	1	0.0756817194672883	Lypla1
Tmem203	0.482034359414061	0.108287890653932	0.203	0.214	1	0.108287890653932	Tmem203
Pin1	0.482935252288694	0.188549509044315	0.149	0.148	1	0.188549509044315	Pin1
Bin3	0.484185147055967	0.0346994214073862	0.217	0.226	1	0.0346994214073862	Bin3
Snip1	0.484427445711992	-0.0407098677240746	0.193	0.203	1	0.0407098677240746	Snip1
Gps2	0.484664575018492	0.0688460517046049	0.293	0.297	1	0.0688460517046049	Gps2
Abcf1	0.484712765546902	0.173822642079102	0.276	0.292	1	0.173822642079102	Abcf1
Tmem229b	0.484757525440964	0.0154974956367984	0.104	0.115	1	0.0154974956367984	Tmem229b
B4galt7	0.485025656222458	0.0469196045252522	0.121	0.115	1	0.0469196045252522	B4galt7
Sec61a2	0.485100177581175	0.0210178386224179	0.147	0.167	1	0.0210178386224179	Sec61a2
Mapkapk3	0.485521527210668	0.107864304709177	0.221	0.227	1	0.107864304709177	Mapkapk3
Hdac8	0.487092321117291	0.000276547757392553	0.21	0.202	1	0.000276547757392553	Hdac8
Tollip	0.487429538582719	0.0880110587483833	0.233	0.221	1	0.0880110587483833	Tollip
Gm31597	0.487530237548322	0.0129154441982278	0.19	0.177	1	0.0129154441982278	Gm31597
Sharpin	0.487535157661939	0.125512409775471	0.162	0.169	1	0.125512409775471	Sharpin
BC037034	0.488011843476267	0.0163119718258076	0.164	0.179	1	0.0163119718258076	BC037034
Tle1	0.488125255869667	-0.0148589273142095	0.216	0.212	1	0.0148589273142095	Tle1
Jagn1	0.488708869259911	0.0562914556311229	0.118	0.126	1	0.0562914556311229	Jagn1
Cic	0.488768213738078	0.153343832927014	0.173	0.164	1	0.153343832927014	Cic
Zfx	0.488883161997619	0.0945910750426019	0.269	0.257	1	0.0945910750426019	Zfx
Hdhd5	0.48922390327466	0.0496753492584573	0.176	0.186	1	0.0496753492584573	Hdhd5
Slu7	0.48953337484128	0.043917779311077	0.236	0.231	1	0.043917779311077	Slu7
Cnr2	0.490156705658078	0.0391675238232668	0.102	0.077	1	0.0391675238232668	Cnr2
Wdr48	0.490472529481623	0.056046729762259	0.171	0.177	1	0.056046729762259	Wdr48
Csrnp1	0.492246740758453	0.199246758623721	0.358	0.365	1	0.199246758623721	Csrnp1
Gsn	0.492598692982443	0.366948956632664	0.277	0.277	1	0.366948956632664	Gsn
Samd15	0.492924858663608	0.00954951679386681	0.138	0.142	1	0.00954951679386681	Samd15
Rap1gds1	0.493117167098721	0.0629119354350108	0.21	0.205	1	0.0629119354350108	Rap1gds1
Wtap	0.49385572951482	0.151904987588344	0.243	0.254	1	0.151904987588344	Wtap
Lrrc20	0.493956885189299	-0.0225704262449947	0.144	0.137	1	0.0225704262449947	Lrrc20
Vac14	0.494084610386122	0.00633656066598279	0.129	0.151	1	0.00633656066598279	Vac14
Dnajc14	0.494846026606419	0.144894666359841	0.196	0.182	1	0.144894666359841	Dnajc14
Rpn2	0.496008968201675	0.113344132686361	0.268	0.274	1	0.113344132686361	Rpn2
Stt3b	0.496791455982855	0.196458479622087	0.329	0.324	1	0.196458479622087	Stt3b
Slc9a3r1	0.496874870206773	0.240916136576255	0.346	0.365	1	0.240916136576255	Slc9a3r1
Rbm15	0.497149557083686	0.0299093369444088	0.211	0.221	1	0.0299093369444088	Rbm15
Cadm1	0.497456378094545	0.0106209233303209	0.127	0.115	1	0.0106209233303209	Cadm1
Mindy2	0.498549070286305	0.0989734542997399	0.183	0.172	1	0.0989734542997399	Mindy2
Serpina3g	0.499067039769555	0.00586067921608507	0.158	0.183	1	0.00586067921608507	Serpina3g
Xpo4	0.49996190183057	0.0548145582269143	0.206	0.22	1	0.0548145582269143	Xpo4
Fancl	0.500075958337432	0.0137140760839847	0.126	0.124	1	0.0137140760839847	Fancl
Wapl	0.501158426995016	0.0231955210293663	0.296	0.309	1	0.0231955210293663	Wapl
Echs1	0.501390400023104	0.03437261911833	0.224	0.244	1	0.03437261911833	Echs1
Brd4	0.501709462173889	0.110147963544578	0.248	0.25	1	0.110147963544578	Brd4
Tex9	0.501727529627526	0.046725588557139	0.172	0.134	1	0.046725588557139	Tex9
Tmpo	0.501864709015762	0.0960594969396536	0.307	0.307	1	0.0960594969396536	Tmpo
Ppp4r3a	0.502080042265131	0.0548379609654224	0.265	0.276	1	0.0548379609654224	Ppp4r3a
Zfand6	0.50268851608645	0.201403293967682	0.379	0.415	1	0.201403293967682	Zfand6
Adar	0.50306648914554	0.0986471049636986	0.182	0.175	1	0.0986471049636986	Adar
Timm23	0.503116144853467	-0.00232319352724655	0.223	0.223	1	0.00232319352724655	Timm23
Fam173a	0.503178352215561	0.0940252766885517	0.289	0.313	1	0.0940252766885517	Fam173a
Lrrc41	0.503564135933898	0.0522648528202445	0.158	0.154	1	0.0522648528202445	Lrrc41
Ghitm	0.503585157239329	0.00417928215895913	0.283	0.315	1	0.00417928215895913	Ghitm
Cnppd1	0.504298537744066	0.129739617879318	0.199	0.214	1	0.129739617879318	Cnppd1
Eid2b	0.504429529828472	0.00408965089483446	0.128	0.115	1	0.00408965089483446	Eid2b
Slc11a2	0.504681014745576	-0.00117536617240641	0.16	0.159	1	0.00117536617240641	Slc11a2
Nod1	0.504788047172131	-0.0458897688864158	0.077	0.132	1	0.0458897688864158	Nod1
Rhebl1	0.504818125655164	0.00944078335141593	0.179	0.16	1	0.00944078335141593	Rhebl1
Sirt1	0.504857494994181	0.057095860467369	0.206	0.195	1	0.057095860467369	Sirt1
Mcm6	0.505465010611813	0.095620681021883	0.224	0.228	1	0.095620681021883	Mcm6
Dtx1	0.505894168871822	0.285609660015838	0.273	0.258	1	0.285609660015838	Dtx1
S100a10	0.505925614929733	0.0572586221448179	0.62	0.722	1	0.0572586221448179	S100a10
Gfm2	0.50686818410986	0.0315487217107894	0.136	0.153	1	0.0315487217107894	Gfm2
Timm17b	0.5074560841099	0.0902970549757339	0.217	0.214	1	0.0902970549757339	Timm17b
Casc3	0.50746117719663	0.0943197266130613	0.184	0.187	1	0.0943197266130613	Casc3
Cog3	0.507664872683338	0.00859723342998141	0.113	0.148	1	0.00859723342998141	Cog3
Gpsm3	0.508287169761938	0.193674212987377	0.494	0.55	1	0.193674212987377	Gpsm3
Gm26822	0.5087865307972	-0.0105551078578068	0.161	0.15	1	0.0105551078578068	Gm26822
Cep44	0.508850639374478	0.0850084924009098	0.207	0.215	1	0.0850084924009098	Cep44
G3bp1	0.508938971741101	0.0688931373167169	0.356	0.377	1	0.0688931373167169	G3bp1
Myo9a	0.508982198180332	0.0252051622917146	0.147	0.138	1	0.0252051622917146	Myo9a
Zdhhc4	0.510144010935699	0.0559047532574341	0.168	0.16	1	0.0559047532574341	Zdhhc4
Qrich1	0.510282516943556	0.0757115224624568	0.245	0.239	1	0.0757115224624568	Qrich1
Ap3s2	0.510776032411674	-0.014918603046222	0.19	0.186	1	0.014918603046222	Ap3s2
D030056L22Rik	0.511132495855561	0.0582066026682121	0.239	0.244	1	0.0582066026682121	D030056L22Rik
Ppfia1	0.51223002931738	0.00227500463586332	0.201	0.204	1	0.00227500463586332	Ppfia1
Slamf6	0.512600756026067	0.232500160294477	0.261	0.263	1	0.232500160294477	Slamf6
Platr17	0.513529159259039	0.0437451245609454	0.157	0.155	1	0.0437451245609454	Platr17
Fam114a1	0.513628293757828	-0.0049992321918613	0.11	0.085	1	0.0049992321918613	Fam114a1
Thada	0.513751740100252	0.0229934861453353	0.126	0.137	1	0.0229934861453353	Thada
Gm26609	0.514370016134583	-0.00794806228774816	0.16	0.149	1	0.00794806228774816	Gm26609
1810037I17Rik	0.514444290308466	0.124184534069946	0.346	0.376	1	0.124184534069946	1810037I17Rik
Fas	0.514562757036434	0.132686250240715	0.148	0.152	1	0.132686250240715	Fas
Atg3	0.514610783074725	0.116547406742822	0.277	0.296	1	0.116547406742822	Atg3
Ap1s1	0.51493568540289	0.0801578297039351	0.16	0.148	1	0.0801578297039351	Ap1s1
Fxyd5	0.514954758332963	0.0815639552143699	0.744	0.835	1	0.0815639552143699	Fxyd5
Phtf1os	0.515096878708921	0.0209681940319411	0.116	0.074	1	0.0209681940319411	Phtf1os
Rps27l	0.515160210789732	0.195197775006153	0.262	0.28	1	0.195197775006153	Rps27l
Fam168a	0.515177345824332	-0.00196418864259006	0.158	0.169	1	0.00196418864259006	Fam168a
Kctd18	0.515199614062514	0.100283564607706	0.213	0.2	1	0.100283564607706	Kctd18
Fam71e1	0.515333952046554	0.00325085070893877	0.113	0.088	1	0.00325085070893877	Fam71e1
1110032A03Rik	0.515796115444344	0.0738526116084622	0.196	0.206	1	0.0738526116084622	1110032A03Rik
Helz2	0.516822629439419	0.0324977216940992	0.13	0.134	1	0.0324977216940992	Helz2
Ctnnb1	0.516916041867911	0.0202551971276182	0.157	0.153	1	0.0202551971276182	Ctnnb1
H2-T23	0.517105675117362	0.185045323257232	0.33	0.362	1	0.185045323257232	H2-T23
Pola2	0.517416332826988	0.0565410646014617	0.21	0.197	1	0.0565410646014617	Pola2
Map1lc3b	0.517497019853961	0.151179813265635	0.58	0.633	1	0.151179813265635	Map1lc3b
Tubb3	0.518448691150802	0.0440619522478491	0.095	0.115	1	0.0440619522478491	Tubb3
Pdcd7	0.51885265426457	-0.00499235702625749	0.123	0.137	1	0.00499235702625749	Pdcd7
Coq2	0.518854075072023	0.00697223008181808	0.229	0.234	1	0.00697223008181808	Coq2
Urm1	0.519098339130319	0.0449090957339759	0.228	0.226	1	0.0449090957339759	Urm1
Herc3	0.519169647975412	0.0176122791321817	0.183	0.192	1	0.0176122791321817	Herc3
Ppp2r5d	0.5192595702031	0.0447019341310227	0.158	0.17	1	0.0447019341310227	Ppp2r5d
Gtf2h2	0.519579905844315	0.0427069846278767	0.204	0.208	1	0.0427069846278767	Gtf2h2
Rrm1	0.520266679714721	0.0371234814740123	0.188	0.18	1	0.0371234814740123	Rrm1
Rnf34	0.52067592927638	0.0778319944032145	0.127	0.111	1	0.0778319944032145	Rnf34
Cdpf1	0.521202987387256	0.066042039031433	0.231	0.242	1	0.066042039031433	Cdpf1
Zfp445	0.521584390620754	0.0964825402465447	0.232	0.231	1	0.0964825402465447	Zfp445
Myh9	0.522228616300845	0.104655817969402	0.296	0.338	1	0.104655817969402	Myh9
Vps33a	0.522858693476466	-0.00790654839517431	0.145	0.137	1	0.00790654839517431	Vps33a
Ctla4	0.523008598009801	-0.0108219349741101	0.215	0.228	1	0.0108219349741101	Ctla4
Ftsj1	0.523512693102621	0.0282620975457065	0.169	0.15	1	0.0282620975457065	Ftsj1
Dcaf11	0.523875327900964	0.129392785189225	0.192	0.189	1	0.129392785189225	Dcaf11
Marveld1	0.52398257566669	0.015021374373938	0.156	0.184	1	0.015021374373938	Marveld1
Dusp2	0.524364420278227	0.0765036211155512	0.306	0.307	1	0.0765036211155512	Dusp2
Rars2	0.524979334554125	0.00529256547451439	0.123	0.137	1	0.00529256547451439	Rars2
Rab33b	0.525368913993143	0.0372099702412493	0.252	0.258	1	0.0372099702412493	Rab33b
Tmem57	0.525952280106603	0.0276775672259287	0.183	0.172	1	0.0276775672259287	Tmem57
Ms4a6b	0.52614108251023	0.124060518547384	0.638	0.716	1	0.124060518547384	Ms4a6b
Gna15	0.526557065548452	-0.045167932178082	0.112	0.145	1	0.045167932178082	Gna15
Dcp1a	0.526878794582174	0.0375078547651684	0.192	0.178	1	0.0375078547651684	Dcp1a
Clasp2	0.527846208340193	0.0490876237060806	0.116	0.103	1	0.0490876237060806	Clasp2
4932438A13Rik	0.528268262054746	0.0293651187232065	0.321	0.334	1	0.0293651187232065	4932438A13Rik
Lmtk2	0.528744977157996	-0.000572068511397905	0.123	0.127	1	0.000572068511397905	Lmtk2
Fnbp1	0.529157662417711	0.148568211868494	0.215	0.224	1	0.148568211868494	Fnbp1
Ddx42	0.529532898452129	0.14222471967677	0.284	0.276	1	0.14222471967677	Ddx42
Zc3h12d	0.529622318856798	-0.0574638596309763	0.152	0.153	1	0.0574638596309763	Zc3h12d
Ccr7	0.529781283826698	0.0970081624020247	0.512	0.545	1	0.0970081624020247	Ccr7
Kdm5d	0.529904824787077	-0.0385579684458734	0.16	0.138	1	0.0385579684458734	Kdm5d
Mvb12a	0.530170188655219	0.0351976434125945	0.207	0.222	1	0.0351976434125945	Mvb12a
Ssr4	0.530433607385601	0.0309676018869325	0.448	0.497	1	0.0309676018869325	Ssr4
Ccdc137	0.531044852677484	0.0125188025783135	0.153	0.16	1	0.0125188025783135	Ccdc137
Apex1	0.531232712955586	0.0837360124907947	0.294	0.305	1	0.0837360124907947	Apex1
Mthfd2	0.531371257879337	0.0482115735047289	0.177	0.173	1	0.0482115735047289	Mthfd2
Cln3	0.531859566149252	0.129168572274894	0.18	0.185	1	0.129168572274894	Cln3
Erap1	0.532369187709094	-0.0128145820563865	0.153	0.164	1	0.0128145820563865	Erap1
Pdia3	0.533935434376343	0.104904735739302	0.344	0.388	1	0.104904735739302	Pdia3
Spred1	0.534566896438964	0.0101188632390414	0.137	0.108	1	0.0101188632390414	Spred1
Icam2	0.53485012587742	0.0593724838245964	0.199	0.22	1	0.0593724838245964	Icam2
Dut	0.535094216374429	0.117443594896348	0.305	0.299	1	0.117443594896348	Dut
Scaf1	0.535364708245344	0.0245471400066181	0.135	0.139	1	0.0245471400066181	Scaf1
Kcnab2	0.535535052933225	0.0841942181791858	0.197	0.188	1	0.0841942181791858	Kcnab2
Grap	0.535959427344228	0.142996204627587	0.347	0.386	1	0.142996204627587	Grap
Acvr1b	0.535982148501479	0.00330301925981494	0.157	0.17	1	0.00330301925981494	Acvr1b
Sipa1l1	0.536454585331236	0.120490448696077	0.173	0.16	1	0.120490448696077	Sipa1l1
Fra10ac1	0.537971969081979	0.0527043253131949	0.204	0.198	1	0.0527043253131949	Fra10ac1
Atg16l2	0.538337376709723	-0.00996819586772606	0.143	0.14	1	0.00996819586772606	Atg16l2
Ddx58	0.538539528741605	0.0713493007970755	0.176	0.182	1	0.0713493007970755	Ddx58
